ANO_MES;ORGAO;NOME_ORGAO;SIGLA_ORGAO;NIVEL;CARGO;NOME_CARGO;APROVADA;DISTRIBUIDA;OCUPADA;VAGA;;CLIENTE;TEMA;FONTE;DATA_CARGA;DATA_ACESSO;FORMATO_ORIGEM;PERIODICIDADE;RESPONSAVEL;VERSAO_SCRIPT;AMBIENTE_EXECUCAO
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NA;701806;AUXILIAR DE ENCANADOR;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NA;701820;LAVADEIRO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NA;701823;SERVENTE DE LIMPEZA;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NA;701824;SERVENTE DE OBRAS;3;3;3;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NA;701828;OPERADOR DE MAQ DE LAVANDERIA;3;3;3;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NI;701200;ASSISTENTE EM ADMINISTRACAO;199;198;192;7;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NI;701205;DIAGRAMADOR;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NI;701211;REVISOR DE TEXTOS BRAILLE;10;9;9;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NI;701214;TECNICO EM AGROPECUARIA;52;52;52;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NI;701215;TECNICO EM ALIMENTOS E LATICINIOS;13;13;13;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NI;701216;TECNICO EM ARQUIVO;7;7;6;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NI;701217;TECNICO EM ARTES GRAFICAS;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NI;701221;TECNICO EM AUDIOVISUAL;10;10;8;2;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NI;701224;TECNICO EM CONTABILIDADE;19;19;16;3;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NI;701226;TEC DE TECNOLOGIA DA INFORMACAO;51;49;48;3;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NI;701233;TECNICO EM ENFERMAGEM;16;14;12;4;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NI;701244;TECNICO DE LABORATORIO AREA;34;34;34;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NI;701262;TEC EM SEGURANCA DO TRABALHO;10;8;8;2;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NI;701266;TRADUTOR INTERPRETE DE LINGUAGEM SINAIS;17;17;16;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NI;701269;VIGILANTE;3;3;3;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NI;701275;TECNICO EM SECRETARIADO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NI;701403;ASSISTENTE DE ALUNO;52;51;51;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NI;701405;AUX EM ADMINISTRACAO;29;29;28;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NI;701407;ALMOXARIFE;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NI;701409;AUXILIAR DE BIBLIOTECA;25;25;25;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NI;701411;AUXILIAR DE ENFERMAGEM;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NI;701422;COZINHEIRO;5;5;5;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NI;701427;ELETRICISTA;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NI;701437;ASSISTENTE DE LABORATORIO;16;16;15;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NI;701441;MECANICO;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NI;701445;MOTORISTA;5;5;5;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NI;701446;OPERADOR DE CALDEIRA;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NI;701452;OPERADOR DE MAQ AGRICOLAS;4;4;4;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NI;701454;OPERADOR DE MAQUINA COPIADORA;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NI;701458;PORTEIRO;3;3;3;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NI;701464;TELEFONISTA;5;5;5;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NS;701001;ADMINISTRADOR;19;18;18;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NS;701004;ARQUITETO E URBANISTA;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NS;701005;ARQUIVISTA;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NS;701006;ASSISTENTE SOCIAL;17;16;15;2;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NS;701009;AUDITOR;3;3;3;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NS;701010;BIBLIOTECARIO-DOCUMENTALISTA;23;23;22;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NS;701015;CONTADOR;18;18;18;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NS;701026;ECONOMISTA;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NS;701029;ENFERMEIRO-AREA;17;16;16;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NS;701031;ENGENHEIRO-AREA;11;10;10;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NS;701032;ENGENHEIRO DE SEG DO TRABALHO;2;2;2;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NS;701045;JORNALISTA;3;3;3;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NS;701047;MEDICO-AREA;6;6;6;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NS;701048;MEDICO VETERINARIO;6;5;5;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NS;701055;NUTRICIONISTA-HABILITACAO;16;15;15;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NS;701058;PEDAGOGO-AREA;30;29;29;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NS;701060;PSICOLOGO-AREA;18;18;17;1;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NS;701061;PRODUTOR CULTURAL;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NS;701062;ANALISTA DE TEC DA INFORMACAO;28;27;25;3;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NS;701064;ODONTOLOGO - 40 HORAS;10;8;7;3;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
set 2020;26404;INSTITUTO FEDERAL BAIANO;IF BAIANO;NS;701066;PROGRAMADOR VISUAL;1;1;1;0;;governo federal;cargos e vacancias;https://dados.gov.br/dados/conjuntos-dados/gestao-de-pessoas-executivo-federal---cargos-vagos-e-vacancias;2024-10-30;2024-10-30 15:09:45;ods;Mensal;Automação de Script;1.0;Produção
